"vessel_id","time_stamp","lon","lat","speed","course","trip"
1,2017-02-16 13:04:00,13.0617,44.2858,10.1,28,"1_9"
1,2017-02-16 13:07:00,13.0617,44.2858,10.1,28,"1_9"
1,2017-02-16 13:12:58,13.073,44.3013,10.2,32,"1_9"
1,2017-02-16 13:18:58,13.0843,44.317,10.1,26,"1_9"
1,2017-02-16 13:21:57,13.0955,44.3315,9.9,30,"1_9"
1,2017-02-16 13:27:58,13.1052,44.3477,10,24,"1_9"
1,2017-02-16 13:33:57,13.1162,44.3635,10.1,31,"1_9"
1,2017-02-16 13:36:56,13.1162,44.3635,10.1,31,"1_9"
1,2017-02-16 13:42:57,13.1267,44.3795,10,25,"1_9"
1,2017-02-16 13:48:55,13.1357,44.3948,10,16,"1_9"
1,2017-02-16 13:51:54,13.1357,44.3948,10,16,"1_9"
1,2017-02-16 13:57:55,13.1457,44.4112,10.1,29,"1_9"
1,2017-02-16 14:03:57,13.1523,44.4273,10,5,"1_9"
1,2017-02-16 14:06:57,13.1448,44.436,6.8,327,"1_9"
1,2017-02-16 14:09:57,13.1448,44.436,6.8,327,"1_9"
1,2017-02-16 14:23:37,13.1843,44.4648,10,43,"1_9"
1,2017-02-16 14:25:56,13.1907,44.4693,10,50,"1_9"
1,2017-02-16 14:33:07,13.212,44.4822,10,54,"1_9"
1,2017-02-16 14:35:57,13.2205,44.4872,10,50,"1_9"
1,2017-02-16 14:43:57,13.2452,44.5007,10,53,"1_9"
1,2017-02-16 14:49:17,13.2625,44.5087,10.1,66,"1_9"
1,2017-02-16 14:53:46,13.2772,44.5153,10,68,"1_9"
1,2017-02-16 14:59:17,13.2947,44.524,10,53,"1_9"
1,2017-02-16 15:04:17,13.31,44.5323,10.2,54,"1_9"
1,2017-02-16 15:08:26,13.3228,44.5392,10.2,70,"1_9"
1,2017-02-16 15:13:17,13.3395,44.545,10.1,65,"1_9"
1,2017-02-16 15:20:56,13.3547,44.5335,8.5,145,"1_9"
1,2017-02-16 15:27:17,13.3672,44.5213,8.5,144,"1_9"
1,2017-02-16 15:32:17,13.376,44.5115,8.5,149,"1_9"
1,2017-02-16 15:38:27,13.3797,44.5167,8.2,330,"1_9"
1,2017-02-16 15:44:16,13.3703,44.5282,8.3,328,"1_9"
1,2017-02-16 15:48:16,13.3638,44.5363,8.3,330,"1_9"
1,2017-02-16 15:53:27,13.3548,44.5463,8.3,323,"1_9"
1,2017-02-16 15:56:36,13.3483,44.5518,8.2,326,"1_9"
1,2017-02-16 16:00:56,13.3445,44.5555,8,136,"1_9"
1,2017-02-16 16:08:56,13.355,44.5485,0.5,93,"1_9"
1,2017-02-16 16:14:27,13.356,44.5485,0.2,84,"1_9"
1,2017-02-16 16:18:47,13.3567,44.5485,0.3,80,"1_9"
1,2017-02-16 16:24:17,13.3575,44.5487,0.3,66,"1_9"
1,2017-02-16 16:29:17,13.3582,44.5488,0.2,67,"1_9"
1,2017-02-16 16:32:17,13.3587,44.549,0.3,64,"1_9"
1,2017-02-16 16:37:37,13.3593,44.5492,0.2,67,"1_9"
1,2017-02-16 16:42:16,13.36,44.5493,0.2,64,"1_9"
1,2017-02-16 16:49:27,13.3608,44.5495,0.2,70,"1_9"
1,2017-02-16 16:54:16,13.3615,44.5497,0.2,78,"1_9"
1,2017-02-16 16:59:37,13.3622,44.5497,0.2,78,"1_9"
1,2017-02-16 17:09:17,13.3633,44.5498,0.2,66,"1_9"
1,2017-02-16 17:19:36,13.3643,44.5503,0.2,34,"1_9"
1,2017-02-16 17:23:17,13.3645,44.5507,0.2,29,"1_9"
1,2017-02-16 17:25:36,13.3648,44.5508,1.3,86,"1_9"
1,2017-02-16 18:03:24,13.38,44.5281,0.2,70,"1_9"
1,2017-02-16 18:09:23,13.38,44.5281,0.2,70,"1_9"
1,2017-02-16 18:12:25,13.38,44.5281,0.2,70,"1_9"
1,2017-02-16 18:18:28,13.38,44.5281,0.2,70,"1_9"
1,2017-02-16 18:21:28,13.38,44.5281,0.2,70,"1_9"
1,2017-02-16 20:03:26,13.3806,44.5281,0.2,126,"1_9"
1,2017-02-16 20:09:26,13.3806,44.5281,0.2,126,"1_9"
1,2017-02-16 20:12:26,13.3806,44.5281,0.2,126,"1_9"
1,2017-02-16 20:18:26,13.3806,44.5281,0.2,126,"1_9"
1,2017-02-16 21:49:12,13.38,44.5272,0.2,140,"1_9"
1,2017-02-16 21:55:11,13.38,44.5272,0.2,140,"1_9"
1,2017-02-16 21:58:11,13.38,44.5272,0.2,140,"1_9"
1,2017-02-16 22:04:12,13.38,44.5272,0.2,140,"1_9"
1,2017-02-16 22:10:10,13.38,44.5272,0.2,140,"1_9"
1,2017-02-16 23:45:21,13.38,44.5272,0.2,348,"1_9"
1,2017-02-16 23:48:22,13.38,44.5272,0.2,348,"1_9"
1,2017-02-16 23:54:22,13.38,44.5272,0.2,348,"1_9"
1,2017-02-17 00:00:22,13.38,44.5272,0.2,348,"1_9"
1,2017-02-17 00:03:22,13.38,44.5272,0.2,348,"1_9"
1,2017-02-17 00:06:22,13.38,44.5272,0.2,348,"1_9"
1,2017-02-17 01:10:31,13.38,44.5238,5.7,178,"1_9"
1,2017-02-17 01:15:11,13.3777,44.5163,6,193,"1_9"
1,2017-02-17 01:18:59,13.3787,44.51,5.8,165,"1_9"
1,2017-02-17 01:24:50,13.379,44.5085,0.5,5,"1_9"
1,2017-02-17 01:28:21,13.3785,44.5093,1.1,326,"1_9"
1,2017-02-17 01:31:40,13.3775,44.5102,1.2,323,"1_9"
1,2017-02-17 01:38:51,13.3757,44.5122,1.1,333,"1_9"
1,2017-02-17 01:45:10,13.3738,44.5138,1.2,326,"1_9"
1,2017-02-17 01:49:39,13.3727,44.5152,1.2,324,"1_9"
1,2017-02-17 01:55:30,13.3712,44.5168,1.3,325,"1_9"
1,2017-02-17 02:00:30,13.3698,44.5182,1.4,331,"1_9"
1,2017-02-17 02:05:30,13.3685,44.5197,1.1,328,"1_9"
1,2017-02-17 02:09:41,13.3675,44.5208,0.9,327,"1_9"
1,2017-02-17 02:13:21,13.3665,44.5218,0.7,315,"1_9"
1,2017-02-17 02:20:40,13.3645,44.524,1.1,330,"1_9"
1,2017-02-17 02:25:50,13.363,44.5253,1,324,"1_9"
1,2017-02-17 02:26:30,13.3628,44.5255,1.2,330,"1_9"
1,2017-02-17 02:34:49,13.3605,44.5277,0.7,312,"1_9"
1,2017-02-17 02:40:51,13.3588,44.5293,1.1,321,"1_9"
1,2017-02-17 02:42:10,13.3585,44.5297,1.2,330,"1_9"
1,2017-02-17 02:49:21,13.3565,44.5317,1.1,325,"1_9"
1,2017-02-17 02:54:41,13.355,44.533,1,320,"1_9"
1,2017-02-17 03:00:49,13.3532,44.5347,1.1,321,"1_9"
1,2017-02-17 03:04:50,13.3523,44.5358,1.5,337,"1_9"
1,2017-02-17 03:10:50,13.3505,44.5373,0.7,307,"1_9"
1,2017-02-17 03:13:50,13.3498,44.538,0.7,273,"1_9"
1,2017-02-17 03:20:10,13.3483,44.5397,1.2,321,"1_9"
1,2017-02-17 03:25:50,13.347,44.5412,1,322,"1_9"
1,2017-02-17 03:30:29,13.3457,44.5423,0.9,315,"1_9"
1,2017-02-17 03:33:29,13.345,44.5432,0.9,325,"1_9"
1,2017-02-17 03:40:40,13.343,44.5447,0.3,269,"1_9"
1,2017-02-17 03:44:31,13.3423,44.5423,5.7,169,"1_9"
1,2017-02-17 03:50:00,13.351,44.5357,5.9,136,"1_9"
1,2017-02-17 03:52:30,13.3553,44.5328,5.9,136,"1_9"
1,2017-02-17 04:04:41,13.376,44.5192,5.9,143,"1_9"
1,2017-02-17 04:10:31,13.3812,44.515,3.8,229,"1_9"
1,2017-02-17 04:16:00,13.3807,44.5157,1.1,332,"1_9"
1,2017-02-17 04:20:20,13.3797,44.517,1.1,334,"1_9"
1,2017-02-17 04:25:31,13.3783,44.5187,1.2,335,"1_9"
1,2017-02-17 04:31:01,13.377,44.5203,1.2,326,"1_9"
1,2017-02-17 04:34:40,13.376,44.5213,1.2,333,"1_9"
1,2017-02-17 04:40:11,13.3747,44.5232,1.3,329,"1_9"
1,2017-02-17 04:44:51,13.3735,44.5247,1.4,345,"1_9"
1,2017-02-17 04:48:01,13.3725,44.5257,1.2,337,"1_9"
1,2017-02-17 04:53:50,13.371,44.5275,1.2,347,"1_9"
1,2017-02-17 05:00:50,13.369,44.5297,1.3,333,"1_9"
1,2017-02-17 05:06:10,13.3678,44.5313,1.4,329,"1_9"
1,2017-02-17 05:11:11,13.3665,44.533,1.4,327,"1_9"
1,2017-02-17 05:16:10,13.3652,44.5347,1.5,335,"1_9"
1,2017-02-17 05:20:31,13.364,44.5362,1.3,341,"1_9"
1,2017-02-17 05:26:11,13.3622,44.538,1.1,319,"1_9"
1,2017-02-17 05:30:39,13.3608,44.5395,1.3,327,"1_9"
1,2017-02-17 05:36:10,13.3592,44.5413,1.5,332,"1_9"
1,2017-02-17 05:41:11,13.3577,44.543,1.4,322,"1_9"
1,2017-02-17 05:45:30,13.3563,44.5443,1.5,341,"1_9"
1,2017-02-17 05:51:11,13.3547,44.546,1.3,321,"1_9"
1,2017-02-17 05:56:00,13.3532,44.5475,1.5,325,"1_9"
1,2017-02-17 06:00:09,13.3517,44.5487,1.3,318,"1_9"
1,2017-02-17 06:04:50,13.3503,44.55,1.3,325,"1_9"
1,2017-02-17 06:10:50,13.3485,44.5518,1.4,323,"1_9"
1,2017-02-17 06:15:40,13.3468,44.5532,1.2,313,"1_9"
1,2017-02-17 06:21:21,13.3445,44.5545,1.3,301,"1_9"
1,2017-02-17 06:25:49,13.3425,44.5555,1.2,316,"1_9"
1,2017-02-17 06:31:11,13.339,44.5528,5.9,215,"1_9"
1,2017-02-17 06:36:21,13.3228,44.5458,10.1,242,"1_9"
1,2017-02-17 06:39:49,13.3115,44.5403,10.1,232,"1_9"
1,2017-02-17 06:46:11,13.2912,44.5302,10,232,"1_9"
1,2017-02-17 06:51:21,13.276,44.5208,10,236,"1_9"
1,2017-02-17 06:56:21,13.2598,44.5132,10,233,"1_9"
1,2017-02-17 07:01:10,13.2443,44.5055,10,234,"1_9"
1,2017-02-17 07:06:30,13.2273,44.497,10,243,"1_9"
1,2017-02-17 07:11:01,13.2127,44.49,10,241,"1_9"
1,2017-02-17 07:15:41,13.1973,44.4832,10.1,238,"1_9"
1,2017-02-17 07:21:30,13.18,44.4727,10.1,222,"1_9"
1,2017-02-17 07:26:39,13.1645,44.4635,9.9,225,"1_9"
1,2017-02-17 07:31:20,13.1502,44.4553,10,234,"1_9"
1,2017-02-17 07:36:40,13.1387,44.4487,2.5,210,"1_9"
1,2017-02-17 07:37:40,13.1388,44.4487,0,127,"1_9"
1,2017-02-17 07:46:30,13.1397,44.4453,1.6,181,"1_9"
1,2017-02-17 07:48:41,13.14,44.4445,1.3,173,"1_9"
1,2017-02-17 07:54:10,13.1412,44.4425,1.3,153,"1_9"
1,2017-02-17 08:05:49,13.144,44.4383,1.1,170,"1_9"
1,2017-02-17 08:10:49,13.1448,44.4365,1.1,178,"1_9"
1,2017-02-17 08:14:10,13.1458,44.4353,1.4,131,"1_9"
1,2017-02-17 08:18:10,13.1468,44.434,0.7,151,"1_9"
1,2017-02-17 08:25:51,13.1487,44.4313,0.9,171,"1_9"
1,2017-02-17 08:41:30,13.1517,44.4293,5.1,264,"1_9"
1,2017-02-17 08:46:20,13.1463,44.4228,5.8,196,"1_9"
1,2017-02-17 08:51:09,13.1397,44.4168,5.8,226,"1_9"
1,2017-02-17 08:56:40,13.1328,44.4092,5.9,215,"1_9"
1,2017-02-17 09:00:10,13.1283,44.4045,5.8,205,"1_9"
1,2017-02-17 09:05:31,13.1178,44.3923,10,218,"1_9"
1,2017-02-17 09:11:31,13.1042,44.3787,10.1,209,"1_9"
1,2017-02-17 09:16:51,13.0932,44.3658,10.1,204,"1_9"
1,2017-02-17 09:21:40,13.081,44.3555,10.1,219,"1_9"
1,2017-02-17 09:50:40,13.014,44.2972,9.8,266,"1_9"
1,2017-02-17 10:26:51,12.9452,44.2185,10.1,216,"1_9"
1,2017-02-17 10:29:51,12.9452,44.2185,10.1,216,"1_9"
1,2017-02-17 10:35:50,12.9315,44.2048,10.1,212,"1_9"
1,2017-02-17 10:41:52,12.9175,44.191,10.2,217,"1_9"
1,2017-02-17 10:44:52,12.9027,44.1777,10.2,212,"1_9"
1,2017-02-17 10:50:53,12.89,44.1628,10.1,218,"1_9"
1,2017-02-17 10:56:54,12.877,44.1495,10.1,219,"1_9"
1,2017-02-17 10:59:54,12.877,44.1495,10.1,219,"1_9"
1,2017-02-17 11:05:52,12.865,44.135,10.1,212,"1_9"
1,2017-02-17 11:11:51,12.8523,44.1205,10.4,211,"1_9"
1,2017-02-17 11:14:51,12.8423,44.1043,10.3,205,"1_9"
1,2017-02-17 11:20:50,12.8302,44.0892,10.3,211,"1_9"
1,2017-02-17 11:26:48,12.8185,44.074,10.3,203,"1_9"
1,2017-02-17 11:29:48,12.8185,44.074,10.3,203,"1_9"
1,2017-02-17 11:35:47,12.8072,44.0583,10.4,207,"1_9"
1,2017-02-17 11:41:47,12.7955,44.0432,10.4,201,"1_9"
1,2017-02-17 11:44:47,12.7955,44.0432,10.4,201,"1_9"
1,2017-02-17 11:50:47,12.7855,44.0277,10.3,200,"1_9"
1,2017-02-17 11:56:47,12.7668,43.9957,10.3,200,"1_9"
1,2017-02-17 11:59:47,12.7668,43.9957,10.3,200,"1_9"
1,2017-02-17 12:05:48,12.7567,43.9794,10.1,213,"1_9"
1,2017-02-17 12:11:48,12.7492,43.9686,1.9,255.8,"1_9"
1,2017-02-17 12:14:48,12.7492,43.9686,1.9,255.8,"1_9"
1,2017-02-17 12:20:49,12.7492,43.9686,1.9,255.8,"1_9"
1,2017-02-19 13:36:53,12.7488,43.9683,0,210,"1_10"
1,2017-02-19 13:42:53,12.7523,43.9737,7.3,25,"1_10"
1,2017-02-19 13:48:53,12.7628,43.9852,9.7,41,"1_10"
1,2017-02-19 13:51:53,12.7628,43.9852,9.7,41,"1_10"
1,2017-02-19 13:57:53,12.7775,43.998,9.7,34,"1_10"
1,2017-02-19 14:03:52,12.792,44.0103,9.8,43,"1_10"
1,2017-02-19 14:06:52,12.8072,44.0233,9.9,45,"1_10"
1,2017-02-19 14:12:53,12.8225,44.0365,10.1,42,"1_10"
1,2017-02-19 14:18:52,12.839,44.0482,10,48,"1_10"
1,2017-02-19 14:21:52,12.839,44.0482,10,48,"1_10"
1,2017-02-19 14:27:52,12.8557,44.0598,10.2,47,"1_10"
1,2017-02-19 14:33:52,12.872,44.072,10.1,35,"1_10"
1,2017-02-19 14:36:53,12.887,44.0853,10.2,31,"1_10"
1,2017-02-19 14:42:52,12.903,44.098,10.2,42,"1_10"
1,2017-02-19 14:48:52,12.9183,44.1107,10.1,40,"1_10"
1,2017-02-19 14:51:52,12.9183,44.1107,10.1,40,"1_10"
1,2017-02-19 14:57:52,12.935,44.1233,10.2,30,"1_10"
1,2017-02-19 15:03:53,12.9417,44.1393,10.2,33,"1_10"
1,2017-02-19 15:06:52,12.956,44.1533,10.1,40,"1_10"
1,2017-02-19 15:12:53,12.9728,44.1657,10.1,42,"1_10"
1,2017-02-19 15:18:52,12.9915,44.1762,10.2,54,"1_10"
1,2017-02-19 15:21:52,12.9915,44.1762,10.2,54,"1_10"
1,2017-02-19 15:27:52,13.0097,44.188,10.2,46,"1_10"
1,2017-02-19 15:33:53,13.0272,44.1997,10.1,49,"1_10"
1,2017-02-19 15:39:52,13.0448,44.2108,10.2,45,"1_10"
1,2017-02-19 15:42:52,13.0448,44.2108,10.2,45,"1_10"
1,2017-02-19 15:48:53,13.063,44.222,10.2,51,"1_10"
1,2017-02-19 16:24:51,13.1812,44.284,10.4,56,"1_10"
1,2017-02-19 16:27:51,13.2015,44.294,10.4,59,"1_10"
1,2017-02-19 16:33:51,13.2208,44.3045,10.5,45,"1_10"
1,2017-02-19 16:39:51,13.241,44.314,10.4,57,"1_10"
1,2017-02-19 16:42:51,13.241,44.314,10.4,57,"1_10"
1,2017-02-19 16:48:51,13.263,44.3228,10.3,65,"1_10"
1,2017-02-19 16:54:52,13.2848,44.33,10.3,67,"1_10"
1,2017-02-19 16:57:51,13.3068,44.3367,10.2,66,"1_10"
1,2017-02-19 17:03:50,13.3287,44.3433,10.3,63,"1_10"
1,2017-02-19 17:09:50,13.3505,44.3507,10.4,71,"1_10"
1,2017-02-19 17:12:50,13.3505,44.3507,10.4,71,"1_10"
1,2017-02-19 17:19:10,13.3955,44.3685,10.4,54,"1_10"
1,2017-02-19 17:24:20,13.4098,44.3795,10.5,41,"1_10"
1,2017-02-19 17:29:49,13.4258,44.3907,10.5,30,"1_10"
1,2017-02-19 17:34:10,13.4377,44.4002,10.5,42,"1_10"
1,2017-02-19 17:39:59,13.4532,44.413,10.5,41,"1_10"
1,2017-02-19 17:45:01,13.4657,44.4247,10.5,38,"1_10"
1,2017-02-19 17:50:10,13.4787,44.4365,10.6,40,"1_10"
1,2017-02-19 17:54:20,13.4877,44.4433,6.4,135,"1_10"
1,2017-02-19 18:00:11,13.4978,44.4348,7.7,135,"1_10"
1,2017-02-19 18:04:11,13.506,44.4283,8,141,"1_10"
1,2017-02-19 18:08:40,13.5147,44.4205,7.9,143,"1_10"
1,2017-02-19 18:14:49,13.5277,44.414,8.4,41,"1_10"
1,2017-02-19 18:15:41,13.5297,44.4155,8.5,46,"1_10"
1,2017-02-19 18:28:19,13.5122,44.4372,8.5,315,"1_10"
1,2017-02-19 18:32:50,13.5032,44.4455,8.4,325,"1_10"
1,2017-02-19 18:39:30,13.5103,44.4537,5.7,101,"1_10"
1,2017-02-19 18:42:30,13.5173,44.4495,8.7,145,"1_10"
1,2017-02-19 18:53:10,13.5437,44.4317,8.8,132,"1_10"
1,2017-02-19 18:59:01,13.5467,44.4263,8.2,298,"1_10"
1,2017-02-19 21:00:05,13.48,44.4467,0,334,"1_10"
1,2017-02-19 21:03:06,13.48,44.4467,0,334,"1_10"
1,2017-02-19 21:09:05,13.48,44.4467,0,334,"1_10"
1,2017-02-19 21:15:05,13.48,44.4467,0,334,"1_10"
1,2017-02-19 21:18:05,13.48,44.4467,0,334,"1_10"
1,2017-02-19 22:48:33,13.48,44.4467,0,38,"1_10"
1,2017-02-19 22:54:33,13.48,44.4467,0,38,"1_10"
1,2017-02-19 23:00:34,13.48,44.4467,0,38,"1_10"
1,2017-02-19 23:03:35,13.48,44.4467,0,38,"1_10"
1,2017-02-19 23:09:34,13.48,44.4467,0,38,"1_10"
1,2017-02-20 00:45:07,13.48,44.4467,0,138,"1_10"
1,2017-02-20 00:51:06,13.48,44.4467,0,138,"1_10"
1,2017-02-20 00:54:07,13.48,44.4467,0,138,"1_10"
1,2017-02-20 01:00:07,13.48,44.4467,0,138,"1_10"
1,2017-02-20 01:06:06,13.48,44.4467,0,138,"1_10"
1,2017-02-20 02:00:37,13.4803,44.4465,0.3,135,"1_10"
1,2017-02-20 02:02:57,13.4805,44.4462,1.3,197,"1_10"
1,2017-02-20 02:34:30,13.4893,44.441,0.9,148,"1_10"
1,2017-02-20 02:40:30,13.491,44.4397,0.9,147,"1_10"
1,2017-02-20 02:46:30,13.4923,44.4383,0.9,169,"1_10"
1,2017-02-20 02:49:31,13.494,44.437,1.1,136,"1_10"
1,2017-02-20 02:55:31,13.4957,44.4357,0.7,127,"1_10"
1,2017-02-20 03:01:31,13.4973,44.4343,1,125,"1_10"
1,2017-02-20 03:04:31,13.4973,44.4343,1,125,"1_10"
1,2017-02-20 03:10:31,13.4988,44.4332,0.7,137,"1_10"
1,2017-02-20 03:16:31,13.5002,44.4317,0.9,152,"1_10"
1,2017-02-20 03:19:31,13.5018,44.4305,0.9,144,"1_10"
1,2017-02-20 03:25:31,13.5033,44.4292,0.5,144,"1_10"
1,2017-02-20 03:31:32,13.5048,44.4278,1.3,136,"1_10"
1,2017-02-20 03:34:32,13.5048,44.4278,1.3,136,"1_10"
1,2017-02-20 03:40:33,13.5063,44.4267,1,152,"1_10"
1,2017-02-20 03:46:33,13.5078,44.4252,0.7,154,"1_10"
1,2017-02-20 03:49:33,13.5095,44.4238,0.7,145,"1_10"
1,2017-02-20 03:55:33,13.511,44.4227,0.5,143,"1_10"
1,2017-02-20 04:01:33,13.5127,44.4215,0.7,130,"1_10"
1,2017-02-20 04:04:34,13.5127,44.4215,0.7,130,"1_10"
1,2017-02-20 04:10:33,13.5143,44.42,0.9,140,"1_10"
1,2017-02-20 04:16:33,13.5157,44.4187,1,128,"1_10"
1,2017-02-20 04:19:33,13.5172,44.4173,1,120,"1_10"
1,2017-02-20 04:25:34,13.5185,44.416,0.9,142,"1_10"
1,2017-02-20 04:31:33,13.52,44.4147,0.7,127,"1_10"
1,2017-02-20 04:34:34,13.52,44.4147,0.7,127,"1_10"
1,2017-02-20 04:40:33,13.5215,44.4133,1.2,127,"1_10"
1,2017-02-20 04:46:34,13.521,44.4142,5.9,336,"1_10"
1,2017-02-20 04:49:35,13.5162,44.4235,6,345,"1_10"
1,2017-02-20 04:55:35,13.5105,44.4332,6,340,"1_10"
1,2017-02-20 05:01:36,13.5105,44.4332,6,340,"1_10"
1,2017-02-20 05:04:36,13.5027,44.4435,6.2,322,"1_10"
1,2017-02-20 05:10:35,13.4993,44.4488,0.3,136,"1_10"
1,2017-02-20 05:16:35,13.4993,44.4488,0.3,136,"1_10"
1,2017-02-20 05:19:36,13.4993,44.4488,0.3,136,"1_10"
1,2017-02-20 05:25:36,13.4993,44.4488,0.3,136,"1_10"
1,2017-02-20 05:28:36,13.4993,44.4488,0.3,136,"1_10"
1,2017-02-20 05:40:34,13.5063,44.4415,0.7,136,"1_10"
1,2017-02-20 05:46:34,13.5063,44.4415,0.7,136,"1_10"
1,2017-02-20 05:49:34,13.5063,44.4415,0.7,136,"1_10"
1,2017-02-20 05:55:34,13.5063,44.4415,0.7,136,"1_10"
1,2017-02-20 05:58:34,13.5063,44.4415,0.7,136,"1_10"
1,2017-02-20 06:04:34,13.5147,44.4343,1.5,124,"1_10"
1,2017-02-20 06:10:34,13.5147,44.4343,1.5,124,"1_10"
1,2017-02-20 06:16:34,13.5175,44.4318,1.1,126,"1_10"
1,2017-02-20 06:19:34,13.5175,44.4318,1.1,126,"1_10"
1,2017-02-20 06:25:35,13.5197,44.4303,0.9,118,"1_10"
1,2017-02-20 06:31:34,13.5215,44.4282,1,127,"1_10"
1,2017-02-20 06:34:35,13.5215,44.4282,1,127,"1_10"
1,2017-02-20 06:40:34,13.5252,44.4253,1.1,134,"1_10"
1,2017-02-20 06:46:35,13.5273,44.4235,1,151,"1_10"
1,2017-02-20 06:49:35,13.5273,44.4235,1,151,"1_10"
1,2017-02-20 06:55:35,13.5297,44.4217,1.4,129,"1_10"
1,2017-02-20 07:01:37,13.5297,44.4217,1.4,129,"1_10"
1,2017-02-20 07:04:36,13.5318,44.4197,1,136,"1_10"
1,2017-02-20 07:11:17,13.543,44.4238,5.8,50,"1_10"
1,2017-02-20 07:16:07,13.55,44.4262,0.9,347,"1_10"
1,2017-02-20 07:19:39,13.5493,44.4272,1.1,330,"1_10"
1,2017-02-20 07:55:37,13.5412,44.4333,1.1,317,"1_10"
1,2017-02-20 08:01:40,13.5382,44.4357,1,312,"1_10"
1,2017-02-20 08:04:37,13.5382,44.4357,1,312,"1_10"
1,2017-02-20 08:10:36,13.5382,44.4357,1,312,"1_10"
1,2017-02-20 08:13:36,13.5382,44.4357,1,312,"1_10"
1,2017-02-20 08:17:58,13.5297,44.4415,1,331,"1_10"
1,2017-02-20 08:35:38,13.5237,44.4458,1.3,321,"1_10"
1,2017-02-20 08:42:18,13.5215,44.4473,1.5,308,"1_10"
1,2017-02-20 08:46:27,13.52,44.4482,1.1,297,"1_10"
1,2017-02-20 08:47:38,13.5197,44.4485,1.3,314,"1_10"
1,2017-02-20 08:57:17,13.5163,44.4502,0.9,312,"1_10"
1,2017-02-20 08:58:58,13.5158,44.4505,1.5,313,"1_10"
1,2017-02-20 09:05:19,13.5135,44.4517,0.7,286,"1_10"
1,2017-02-20 09:16:18,13.5103,44.4525,0.3,245,"1_10"
1,2017-02-20 09:49:38,13.4797,44.4692,6.1,311,"1_10"
1,2017-02-20 10:02:09,13.413,44.5077,9.1,309,"1_10"
1,2017-02-20 10:06:57,13.3988,44.5142,9.1,281,"1_10"
1,2017-02-20 10:12:37,13.3848,44.5233,7.6,312,"1_10"
1,2017-02-20 10:27:18,13.354,44.5462,8.2,328,"1_10"
1,2017-02-20 10:31:58,13.3423,44.5467,8.4,216,"1_10"
1,2017-02-20 10:37:18,13.3495,44.5377,8.1,130,"1_10"
1,2017-02-20 10:39:38,13.3548,44.534,8.2,129,"1_10"
1,2017-02-20 10:44:17,13.3647,44.5258,8.4,147,"1_10"
1,2017-02-20 10:52:38,13.3735,44.5118,8.7,242,"1_10"
1,2017-02-20 10:54:27,13.3683,44.5093,8.7,232,"1_10"
1,2017-02-20 10:59:57,13.3553,44.5153,8.6,310,"1_10"
1,2017-02-20 11:04:08,13.3453,44.5227,8.9,310,"1_10"
1,2017-02-20 11:14:07,13.3238,44.5403,4.3,13,"1_10"
1,2017-02-20 11:19:57,13.3262,44.54,0.1,249,"1_10"
1,2017-02-20 11:25:18,13.3253,44.5398,0.3,264,"1_10"
1,2017-02-20 11:28:39,13.3247,44.5398,0.3,263,"1_10"
1,2017-02-20 11:37:49,13.3227,44.54,0.5,273,"1_10"
1,2017-02-20 11:42:38,13.3215,44.5402,0.5,279,"1_10"
1,2017-02-20 11:45:47,13.3207,44.5402,0.5,280,"1_10"
1,2017-02-20 11:52:38,13.3192,44.5405,0.5,281,"1_10"
1,2017-02-20 11:57:28,13.318,44.5407,0.5,286,"1_10"
1,2017-02-20 12:02:27,13.317,44.5408,0.5,279,"1_10"
1,2017-02-20 12:07:48,13.316,44.541,0.3,276,"1_10"
1,2017-02-20 12:11:48,13.3153,44.541,0.3,272,"1_10"
1,2017-02-20 12:17:58,13.3143,44.5412,0.2,263,"1_10"
1,2017-02-20 12:22:38,13.3137,44.5412,0.2,261,"1_10"
1,2017-02-20 12:27:08,13.313,44.541,0.2,257,"1_10"
1,2017-02-20 12:32:37,13.3123,44.541,0.1,258,"1_10"
1,2017-02-20 12:37:58,13.3118,44.541,0.1,260,"1_10"
1,2017-02-20 12:42:58,13.3113,44.541,0,270,"1_10"
1,2017-02-20 12:47:37,13.3112,44.5408,0,255,"1_10"
1,2017-02-20 12:52:58,13.3107,44.5407,0.1,267,"1_10"
1,2017-02-20 12:57:17,13.3105,44.5407,0,254,"1_10"
1,2017-02-20 13:03:08,13.3102,44.5405,0,233,"1_10"
1,2017-02-20 13:08:08,13.31,44.5405,0,286,"1_10"
1,2017-02-20 13:12:08,13.3098,44.5405,0,322,"1_10"
1,2017-02-20 13:17:57,13.31,44.5408,0.1,17,"1_10"
1,2017-02-20 13:22:38,13.31,44.5412,0.2,7,"1_10"
1,2017-02-20 13:27:47,13.3102,44.5418,0.3,5,"1_10"
1,2017-02-20 13:31:38,13.3103,44.5422,0.3,7,"1_10"
1,2017-02-20 13:36:38,13.3103,44.5428,0.3,3,"1_10"
1,2017-02-20 13:42:07,13.3105,44.5435,0.3,6,"1_10"
1,2017-02-20 13:49:17,13.3107,44.5443,0.3,11,"1_10"
1,2017-02-20 13:57:17,13.3107,44.5453,0.5,5,"1_10"
1,2017-02-20 13:59:58,13.3107,44.5457,0.5,1,"1_10"
1,2017-02-20 14:06:48,13.3107,44.5465,0.3,2,"1_10"
1,2017-02-20 14:13:18,13.3108,44.5473,0.3,359,"1_10"
1,2017-02-20 14:18:18,13.3108,44.5478,0.3,359,"1_10"
1,2017-02-20 14:21:17,13.3108,44.5482,0.3,351,"1_10"
